Provider,PotentialFraud,Inpatient_BeneID_nunique,Inpatient_ClaimID_count,Inpatient_InscClaimAmtReimbursed_sum,Inpatient_InscClaimAmtReimbursed_mean,Inpatient_InscClaimAmtReimbursed_max,Inpatient_Total_Procedures_sum,Inpatient_Total_Procedures_mean,Inpatient_Total_Procedures_max,Inpatient_AttendingPhysician_nunique,Inpatient_OperatingPhysician_nunique,Outpatient_BeneID_nunique,Outpatient_ClaimID_count,Outpatient_InscClaimAmtReimbursed_sum,Outpatient_InscClaimAmtReimbursed_mean,Outpatient_InscClaimAmtReimbursed_max,Outpatient_Total_Procedures_sum,Outpatient_Total_Procedures_mean,Outpatient_Total_Procedures_max,Outpatient_AttendingPhysician_nunique,Outpatient_OperatingPhysician_nunique,Bene_Age,Bene_ChronicCond_Alzheimer,Bene_ChronicCond_Heartfailure,Bene_ChronicCond_Cancer,Bene_ChronicCond_Diabetes,Bene_ChronicCond_KidneyDisease,Bene_ChronicCond_ObstrPulmonary,Bene_ChronicCond_Depression,Bene_ChronicCond_IschemicHeart,Bene_ChronicCond_Osteoporasis,Bene_ChronicCond_rheumatoidarthritis,Bene_ChronicCond_stroke
PRV57471,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,350.0,175.0,300.0,0.0,0.0,0.0,1.0,0.0,77.5,2.0,2.0,2.0,1.5,1.5,2.0,1.0,1.0,2.0,2.0,2.0
PRV57472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1700.0,425.0,1500.0,0.0,0.0,0.0,2.0,1.0,97.75,1.25,1.25,2.0,1.25,1.25,1.25,1.5,1.0,1.5,1.5,2.0
PRV57473,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,90.0,90.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
PRV57474,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,830.0,207.5,500.0,0.0,0.0,0.0,1.0,1.0,88.25,1.5,1.5,2.0,1.75,1.75,2.0,1.5,1.5,1.75,1.5,1.75
PRV57475,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.0,9340.0,406.0869565217391,3300.0,0.0,0.0,0.0,1.0,1.0,91.875,1.5,1.25,1.75,1.125,1.4375,1.625,1.3125,1.25,1.4375,1.6875,1.75
PRV57476,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,145.0,47070.0,324.62068965517244,3300.0,0.0,0.0,0.0,3.0,3.0,86.89285714285714,1.6071428571428572,1.5178571428571428,1.8214285714285714,1.5357142857142858,1.7678571428571428,1.8214285714285714,1.7142857142857142,1.3214285714285714,1.7142857142857142,1.7321428571428572,1.9107142857142858
PRV57477,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,85.0,22740.0,267.52941176470586,3300.0,0.0,0.0,0.0,1.0,1.0,90.28571428571429,1.6666666666666667,1.4523809523809523,1.880952380952381,1.3333333333333333,1.6666666666666667,1.6904761904761905,1.7380952380952381,1.3095238095238095,1.7619047619047619,1.7142857142857142,1.9761904761904763
PRV57479,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,7220.0,380.0,3200.0,0.0,0.0,0.0,2.0,1.0,89.11764705882354,1.7647058823529411,1.2352941176470589,1.7058823529411764,1.3529411764705883,1.6470588235294117,1.7647058823529411,1.4705882352941178,1.411764705882353,1.7058823529411764,1.8235294117647058,1.8235294117647058
PRV57481,Yes,52.0,62.0,776000.0,12516.129032258064,57000.0,58.0,0.9354838709677419,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.96153846153847,1.6346153846153846,1.3653846153846154,1.75,1.2692307692307692,1.3269230769230769,1.5961538461538463,1.5,1.1730769230769231,1.5576923076923077,1.5576923076923077,1.8653846153846154
PRV57484,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,1090.0,121.11111111111111,500.0,0.0,0.0,0.0,1.0,1.0,95.66666666666667,1.6666666666666667,1.1666666666666667,1.6666666666666667,1.0,1.1666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.8333333333333333,1.8333333333333333,2.0
PRV57485,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1670.0,167.0,700.0,0.0,0.0,0.0,1.0,0.0,78.3,1.5,1.5,1.9,1.3,1.7,1.8,1.6,1.4,1.5,1.9,2.0
PRV57486,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,4430.0,126.57142857142857,1900.0,0.0,0.0,0.0,1.0,1.0,90.21052631578948,1.5789473684210527,1.4210526315789473,1.8421052631578947,1.4736842105263157,1.894736842105263,1.736842105263158,1.5263157894736843,1.4210526315789473,1.7894736842105263,1.8421052631578947,2.0
PRV57487,No,14.0,15.0,140000.0,9333.333333333334,25000.0,12.0,0.8,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35714285714286,1.6428571428571428,1.4285714285714286,2.0,1.3571428571428572,1.3571428571428572,1.5,1.5714285714285714,1.1428571428571428,1.7142857142857142,1.7142857142857142,1.8571428571428572
PRV57488,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,540.0,108.0,300.0,0.0,0.0,0.0,2.0,0.0,96.4,1.8,1.2,1.6,1.2,1.6,1.8,1.4,1.2,1.8,1.4,2.0
PRV57489,No,17.0,17.0,182000.0,10705.882352941177,39000.0,10.0,0.5882352941176471,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11764705882354,1.7058823529411764,1.3529411764705883,1.8823529411764706,1.1764705882352942,1.588235294117647,1.6470588235294117,1.4705882352941178,1.4705882352941178,1.7058823529411764,1.6470588235294117,1.7647058823529411
PRV57490,No,19.0,21.0,201200.0,9580.952380952382,25000.0,22.0,1.0476190476190477,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.10526315789474,1.4736842105263157,1.3157894736842106,1.894736842105263,1.1578947368421053,1.4736842105263157,1.3157894736842106,1.4210526315789473,1.105263157894737,1.631578947368421,1.6842105263157894,1.894736842105263
PRV57491,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,116.0,30830.0,265.7758620689655,2300.0,0.0,0.0,0.0,28.0,11.0,91.14516129032258,1.6612903225806452,1.435483870967742,1.8709677419354838,1.3548387096774193,1.6935483870967742,1.7096774193548387,1.532258064516129,1.3870967741935485,1.7903225806451613,1.7096774193548387,1.9193548387096775
PRV57492,No,33.0,36.0,332000.0,9222.222222222223,26000.0,26.0,0.7222222222222222,3.0,27.0,17.0,66.0,81.0,16030.0,197.90123456790124,1600.0,0.0,0.0,0.0,43.0,8.0,89.5578947368421,1.6526315789473685,1.4631578947368422,1.8105263157894738,1.2947368421052632,1.5789473684210527,1.6421052631578947,1.5578947368421052,1.2736842105263158,1.6736842105263159,1.6736842105263159,1.8736842105263158
PRV57495,Yes,34.0,37.0,387000.0,10459.45945945946,57000.0,21.0,0.5675675675675675,2.0,30.0,17.0,68.0,76.0,13530.0,178.02631578947367,1800.0,0.0,0.0,0.0,40.0,8.0,89.97979797979798,1.6363636363636365,1.4343434343434343,1.797979797979798,1.3434343434343434,1.5757575757575757,1.6464646464646464,1.6666666666666667,1.2727272727272727,1.6666666666666667,1.6363636363636365,1.8686868686868687
PRV57496,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,38.0,7750.0,203.94736842105263,3300.0,0.0,0.0,0.0,21.0,6.0,89.22222222222223,1.6111111111111112,1.4444444444444444,1.8055555555555556,1.4444444444444444,1.6388888888888888,1.8333333333333333,1.5555555555555556,1.1944444444444444,1.7777777777777777,1.7222222222222223,1.9166666666666667
PRV57499,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,8940.0,496.6666666666667,3300.0,0.0,0.0,0.0,13.0,4.0,82.94444444444444,1.6666666666666667,1.2777777777777777,1.7777777777777777,1.2777777777777777,1.5555555555555556,1.7777777777777777,1.4444444444444444,1.2777777777777777,1.6666666666666667,1.6111111111111112,1.9444444444444444
PRV57500,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,79.0,26090.0,330.253164556962,3300.0,0.0,0.0,0.0,44.0,11.0,90.28205128205128,1.5384615384615385,1.3846153846153846,1.9102564102564104,1.294871794871795,1.641025641025641,1.6794871794871795,1.6153846153846154,1.2564102564102564,1.7307692307692308,1.7564102564102564,1.8974358974358974
PRV57501,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,64.0,11740.0,183.4375,1600.0,0.0,0.0,0.0,29.0,7.0,90.74603174603175,1.6507936507936507,1.507936507936508,1.7936507936507937,1.2857142857142858,1.6984126984126984,1.7777777777777777,1.5873015873015872,1.3015873015873016,1.7619047619047619,1.6507936507936507,1.9682539682539681
PRV57502,Yes,99.0,114.0,1149200.0,10080.701754385966,57000.0,86.0,0.7543859649122807,3.0,10.0,12.0,140.0,146.0,48350.0,331.16438356164383,3300.0,0.0,0.0,0.0,68.0,25.0,89.76170212765958,1.5319148936170213,1.3659574468085107,1.8425531914893618,1.3191489361702127,1.5148936170212766,1.6127659574468085,1.5872340425531914,1.2170212765957447,1.7276595744680852,1.7106382978723405,1.897872340425532
PRV57504,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,5910.0,211.07142857142858,1500.0,0.0,0.0,0.0,12.0,3.0,87.32142857142857,1.5714285714285714,1.3928571428571428,1.8571428571428572,1.2857142857142858,1.5357142857142858,1.5357142857142858,1.5357142857142858,1.3571428571428572,1.7142857142857142,1.5357142857142858,1.9285714285714286
PRV57507,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,112.0,26740.0,238.75,3300.0,0.0,0.0,0.0,45.0,14.0,91.98958333333333,1.6458333333333333,1.5104166666666667,1.8645833333333333,1.2708333333333333,1.6145833333333333,1.7083333333333333,1.5729166666666667,1.2291666666666667,1.6458333333333333,1.625,1.9375
PRV57509,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,58.0,11690.0,201.55172413793105,1200.0,0.0,0.0,0.0,26.0,8.0,91.0377358490566,1.6603773584905661,1.490566037735849,1.8679245283018868,1.3773584905660377,1.6226415094339623,1.6981132075471699,1.5660377358490567,1.320754716981132,1.6415094339622642,1.7169811320754718,1.9433962264150944
PRV57510,No,40.0,43.0,422020.0,9814.418604651162,36000.0,31.0,0.7209302325581395,3.0,26.0,18.0,179.0,204.0,64970.0,318.48039215686276,3300.0,0.0,0.0,0.0,82.0,25.0,91.32242990654206,1.6542056074766356,1.4205607476635513,1.8271028037383177,1.3130841121495327,1.5981308411214954,1.733644859813084,1.5981308411214954,1.2476635514018692,1.691588785046729,1.7383177570093458,1.911214953271028
PRV57512,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,108.0,24330.0,225.27777777777777,2400.0,0.0,0.0,0.0,28.0,13.0,88.78571428571429,1.7023809523809523,1.4642857142857142,1.9285714285714286,1.4166666666666667,1.6428571428571428,1.6785714285714286,1.6071428571428572,1.2380952380952381,1.7738095238095237,1.6904761904761905,1.9404761904761905
PRV57514,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,51.0,15030.0,294.70588235294116,3300.0,0.0,0.0,0.0,28.0,6.0,90.72727272727273,1.5681818181818181,1.5,1.7954545454545454,1.3863636363636365,1.6363636363636365,1.6590909090909092,1.6590909090909092,1.2727272727272727,1.7727272727272727,1.8181818181818181,1.9318181818181819
PRV57515,No,19.0,19.0,146000.0,7684.210526315789,17000.0,14.0,0.7368421052631579,2.0,16.0,13.0,63.0,69.0,21970.0,318.40579710144925,3300.0,0.0,0.0,0.0,43.0,7.0,89.5625,1.5125,1.375,1.85,1.325,1.55,1.65,1.4625,1.2,1.7375,1.725,1.8875
PRV57516,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2290.0,229.0,1500.0,0.0,0.0,0.0,9.0,0.0,95.5,1.9,1.3,1.9,1.4,1.6,1.9,1.5,1.2,1.5,1.6,1.9
PRV57517,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,60.0,20230.0,337.1666666666667,2900.0,0.0,0.0,0.0,33.0,6.0,84.73214285714286,1.6071428571428572,1.375,1.8035714285714286,1.4107142857142858,1.625,1.6428571428571428,1.5714285714285714,1.2857142857142858,1.6964285714285714,1.6785714285714286,1.9107142857142858
PRV57518,No,2.0,2.0,35000.0,17500.0,21000.0,2.0,1.0,1.0,2.0,1.0,45.0,95.0,33130.0,348.7368421052632,17300.0,0.0,0.0,0.0,21.0,11.0,88.97872340425532,1.6382978723404256,1.297872340425532,1.9148936170212767,1.3617021276595744,1.5319148936170213,1.6808510638297873,1.5319148936170213,1.127659574468085,1.5106382978723405,1.7234042553191489,1.8297872340425532
PRV57519,No,11.0,12.0,113000.0,9416.666666666666,23000.0,8.0,0.6666666666666666,2.0,11.0,6.0,131.0,145.0,30280.0,208.82758620689654,3300.0,0.0,0.0,0.0,72.0,20.0,90.53521126760563,1.676056338028169,1.4577464788732395,1.880281690140845,1.3380281690140845,1.6619718309859155,1.6619718309859155,1.6056338028169015,1.2746478873239437,1.6971830985915493,1.676056338028169,1.908450704225352
PRV57520,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5740.0,249.56521739130434,1400.0,0.0,0.0,0.0,16.0,3.0,87.30434782608695,1.434782608695652,1.3478260869565217,1.9130434782608696,1.173913043478261,1.6956521739130435,1.6521739130434783,1.4782608695652173,1.1304347826086956,1.6956521739130435,1.7826086956521738,1.8695652173913044
PRV57521,No,11.0,12.0,93000.0,7750.0,20000.0,7.0,0.5833333333333334,2.0,11.0,7.0,94.0,99.0,28150.0,284.34343434343435,3300.0,1.0,0.010101010101010102,1.0,53.0,17.0,89.96190476190476,1.619047619047619,1.4952380952380953,1.8666666666666667,1.3333333333333333,1.5714285714285714,1.7619047619047619,1.5333333333333334,1.276190476190476,1.7047619047619047,1.7047619047619047,1.9142857142857144
PRV57522,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,8310.0,207.75,1400.0,0.0,0.0,0.0,21.0,4.0,89.45,1.55,1.5,1.85,1.325,1.675,1.8,1.6,1.2,1.725,1.675,1.875
PRV57523,No,14.0,15.0,130000.0,8666.666666666666,25000.0,12.0,0.8,3.0,12.0,9.0,116.0,136.0,39960.0,293.8235294117647,3300.0,0.0,0.0,0.0,48.0,16.0,91.56589147286822,1.6046511627906976,1.503875968992248,1.8682170542635659,1.2945736434108528,1.6356589147286822,1.697674418604651,1.565891472868217,1.2713178294573644,1.7131782945736433,1.744186046511628,1.9147286821705427
PRV57525,Yes,20.0,21.0,197000.0,9380.952380952382,32000.0,16.0,0.7619047619047619,3.0,14.0,7.0,67.0,86.0,16820.0,195.58139534883722,1500.0,0.0,0.0,0.0,43.0,9.0,88.7051282051282,1.6794871794871795,1.3717948717948718,1.9102564102564104,1.2692307692307692,1.6153846153846154,1.6538461538461537,1.5128205128205128,1.294871794871795,1.6153846153846154,1.6666666666666667,1.8461538461538463
PRV57526,No,2.0,2.0,53000.0,26500.0,36000.0,4.0,2.0,3.0,2.0,2.0,152.0,200.0,56310.0,281.55,3300.0,0.0,0.0,0.0,45.0,20.0,91.26623376623377,1.6233766233766234,1.422077922077922,1.9025974025974026,1.2987012987012987,1.6168831168831168,1.7272727272727273,1.5389610389610389,1.2272727272727273,1.7272727272727273,1.7337662337662338,1.896103896103896
PRV57527,Yes,43.0,51.0,628000.0,12313.725490196079,57000.0,38.0,0.7450980392156863,2.0,1.0,2.0,98.0,114.0,37500.0,328.94736842105266,3300.0,0.0,0.0,0.0,32.0,12.0,89.93333333333334,1.6296296296296295,1.4148148148148147,1.8518518518518519,1.3185185185185184,1.5555555555555556,1.6814814814814816,1.5851851851851853,1.2296296296296296,1.7333333333333334,1.6962962962962962,1.9111111111111112
PRV57528,Yes,12.0,13.0,75600.0,5815.384615384615,20000.0,8.0,0.6153846153846154,3.0,11.0,5.0,337.0,388.0,125420.0,323.2474226804124,3300.0,0.0,0.0,0.0,150.0,46.0,89.85217391304347,1.6231884057971016,1.4405797101449276,1.8521739130434782,1.3565217391304347,1.5884057971014494,1.6753623188405797,1.5478260869565217,1.2753623188405796,1.6579710144927535,1.727536231884058,1.9072463768115941
PRV57529,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,295.0,75340.0,255.38983050847457,3300.0,0.0,0.0,0.0,50.0,15.0,90.19148936170212,1.7074468085106382,1.4627659574468086,1.898936170212766,1.4308510638297873,1.6914893617021276,1.702127659574468,1.6382978723404256,1.297872340425532,1.75,1.6914893617021276,1.9202127659574468
PRV57530,No,51.0,52.0,390100.0,7501.923076923077,31000.0,28.0,0.5384615384615384,3.0,43.0,16.0,344.0,426.0,115490.0,271.1032863849765,3300.0,0.0,0.0,0.0,161.0,54.0,88.52685421994885,1.6035805626598465,1.4475703324808185,1.8618925831202047,1.340153452685422,1.5959079283887467,1.6547314578005115,1.5831202046035806,1.2710997442455243,1.6726342710997442,1.6726342710997442,1.895140664961637
PRV57531,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,68.0,16630.0,244.55882352941177,3300.0,0.0,0.0,0.0,18.0,8.0,87.06976744186046,1.627906976744186,1.441860465116279,1.813953488372093,1.3953488372093024,1.6046511627906976,1.744186046511628,1.5348837209302326,1.372093023255814,1.6744186046511629,1.6744186046511629,1.8604651162790697
PRV57532,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,351.0,111560.0,317.83475783475785,3300.0,0.0,0.0,0.0,3.0,3.0,91.5859872611465,1.605095541401274,1.5095541401273886,1.872611464968153,1.3821656050955413,1.6751592356687899,1.7070063694267517,1.6751592356687899,1.267515923566879,1.7197452229299364,1.6687898089171975,1.910828025477707
PRV57533,No,17.0,22.0,279000.0,12681.818181818182,35000.0,22.0,1.0,3.0,2.0,2.0,67.0,86.0,20560.0,239.06976744186048,3300.0,0.0,0.0,0.0,29.0,9.0,90.25301204819277,1.4578313253012047,1.3855421686746987,1.8313253012048192,1.2289156626506024,1.5421686746987953,1.6024096385542168,1.5301204819277108,1.2530120481927711,1.6867469879518073,1.6626506024096386,1.9397590361445782
PRV57534,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,152.0,38820.0,255.39473684210526,3300.0,0.0,0.0,0.0,37.0,14.0,89.35042735042735,1.6153846153846154,1.4017094017094016,1.7863247863247864,1.3418803418803418,1.6752136752136753,1.6666666666666667,1.5555555555555556,1.3076923076923077,1.6752136752136753,1.6837606837606838,1.8717948717948718
PRV57536,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,18560.0,234.9367088607595,2600.0,0.0,0.0,0.0,33.0,13.0,88.30985915492958,1.6056338028169015,1.323943661971831,1.8169014084507042,1.2535211267605635,1.4929577464788732,1.6901408450704225,1.5211267605633803,1.1549295774647887,1.7183098591549295,1.6901408450704225,1.9577464788732395
PRV57539,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,33.0,10630.0,322.1212121212121,3300.0,0.0,0.0,0.0,12.0,5.0,89.28125,1.6875,1.40625,1.71875,1.21875,1.65625,1.71875,1.65625,1.21875,1.71875,1.75,1.875
PRV57540,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,7460.0,191.28205128205127,1200.0,0.0,0.0,0.0,20.0,7.0,89.28125,1.65625,1.625,1.84375,1.5,1.59375,1.78125,1.71875,1.28125,1.8125,1.84375,1.90625
PRV57541,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,9750.0,314.51612903225805,1700.0,0.0,0.0,0.0,23.0,4.0,90.95833333333333,1.625,1.375,1.7916666666666667,1.2916666666666667,1.75,1.7083333333333333,1.5416666666666667,1.25,1.5416666666666667,1.5833333333333333,2.0
PRV57542,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,5330.0,144.05405405405406,1100.0,0.0,0.0,0.0,18.0,8.0,88.34285714285714,1.457142857142857,1.3714285714285714,1.8857142857142857,1.2,1.4857142857142858,1.7142857142857142,1.6571428571428573,1.2,1.7142857142857142,1.7428571428571429,1.9142857142857144
PRV57543,Yes,43.0,46.0,433000.0,9413.04347826087,40000.0,34.0,0.7391304347826086,2.0,40.0,26.0,285.0,308.0,83360.0,270.64935064935065,3300.0,1.0,0.003246753246753247,1.0,145.0,53.0,89.45565749235475,1.654434250764526,1.4342507645259939,1.8654434250764527,1.308868501529052,1.5596330275229358,1.724770642201835,1.584097859327217,1.2782874617737003,1.6788990825688073,1.7033639143730888,1.8990825688073394
PRV57544,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,52.0,10340.0,198.84615384615384,2500.0,0.0,0.0,0.0,28.0,5.0,92.42553191489361,1.6382978723404256,1.5106382978723405,1.851063829787234,1.3404255319148937,1.6808510638297873,1.6808510638297873,1.5957446808510638,1.4042553191489362,1.6382978723404256,1.702127659574468,1.9361702127659575
PRV57545,No,1.0,1.0,28000.0,28000.0,28000.0,1.0,1.0,1.0,1.0,1.0,53.0,60.0,12430.0,207.16666666666666,3300.0,0.0,0.0,0.0,25.0,8.0,87.64814814814815,1.6851851851851851,1.4814814814814814,1.8518518518518519,1.2592592592592593,1.6666666666666667,1.6111111111111112,1.5925925925925926,1.3333333333333333,1.6851851851851851,1.6851851851851851,1.8518518518518519
PRV57546,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,5310.0,295.0,1600.0,0.0,0.0,0.0,14.0,4.0,89.5,1.5,1.3888888888888888,1.7777777777777777,1.1111111111111112,1.5,1.7777777777777777,1.5,1.2222222222222223,1.8333333333333333,1.6666666666666667,1.8888888888888888
PRV57547,Yes,16.0,18.0,215000.0,11944.444444444445,57000.0,15.0,0.8333333333333334,2.0,16.0,10.0,63.0,68.0,19080.0,280.5882352941176,3300.0,0.0,0.0,0.0,35.0,15.0,90.78481012658227,1.620253164556962,1.4177215189873418,1.8860759493670887,1.2911392405063291,1.6075949367088607,1.7088607594936709,1.6582278481012658,1.2911392405063291,1.6962025316455696,1.620253164556962,1.9113924050632911
PRV57548,Yes,87.0,107.0,1038500.0,9705.607476635514,52000.0,87.0,0.8130841121495327,4.0,2.0,2.0,95.0,103.0,30550.0,296.6019417475728,2900.0,0.0,0.0,0.0,49.0,15.0,88.55,1.5277777777777777,1.3277777777777777,1.8666666666666667,1.2555555555555555,1.5222222222222221,1.5611111111111111,1.5222222222222221,1.1888888888888889,1.6777777777777778,1.7,1.8666666666666667
PRV57549,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,518.0,161160.0,311.11969111969114,14070.0,0.0,0.0,0.0,4.0,4.0,89.6141975308642,1.6604938271604939,1.478395061728395,1.882716049382716,1.3981481481481481,1.6944444444444444,1.7253086419753085,1.6080246913580247,1.2932098765432098,1.7561728395061729,1.6975308641975309,1.9104938271604939
PRV57550,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,6070.0,209.31034482758622,3300.0,0.0,0.0,0.0,13.0,4.0,88.31818181818181,1.4545454545454546,1.5909090909090908,1.9090909090909092,1.3181818181818181,1.7272727272727273,1.7727272727272727,1.6363636363636365,1.1818181818181819,1.5909090909090908,1.5454545454545454,1.9545454545454546
PRV57551,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,132.0,42330.0,320.6818181818182,3300.0,0.0,0.0,0.0,54.0,25.0,88.07,1.63,1.41,1.91,1.29,1.66,1.72,1.62,1.31,1.64,1.59,1.9
PRV57552,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2340.0,212.72727272727272,1100.0,0.0,0.0,0.0,4.0,1.0,93.18181818181819,1.3636363636363635,1.4545454545454546,1.8181818181818181,1.3636363636363635,1.4545454545454546,1.6363636363636365,1.2727272727272727,1.2727272727272727,1.8181818181818181,1.8181818181818181,1.8181818181818181
PRV57553,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,8460.0,402.85714285714283,2600.0,0.0,0.0,0.0,13.0,1.0,92.8,1.4,1.3,1.85,1.3,1.65,1.6,1.4,1.2,1.75,1.7,1.95
PRV57555,No,26.0,27.0,326800.0,12103.703703703704,57000.0,24.0,0.8888888888888888,4.0,15.0,11.0,15.0,15.0,3980.0,265.3333333333333,1900.0,0.0,0.0,0.0,9.0,3.0,89.71794871794872,1.5897435897435896,1.4102564102564104,1.8974358974358974,1.2564102564102564,1.435897435897436,1.5128205128205128,1.4871794871794872,1.2820512820512822,1.5897435897435896,1.7435897435897436,1.794871794871795
PRV57557,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,97.0,20700.0,213.4020618556701,3000.0,0.0,0.0,0.0,11.0,6.0,88.6923076923077,1.641025641025641,1.4615384615384615,1.8974358974358974,1.4102564102564104,1.6923076923076923,1.641025641025641,1.6153846153846154,1.3333333333333333,1.6153846153846154,1.7692307692307692,1.9230769230769231
PRV57558,No,6.0,8.0,71000.0,8875.0,31000.0,8.0,1.0,2.0,4.0,3.0,36.0,49.0,20590.0,420.2040816326531,3300.0,0.0,0.0,0.0,12.0,6.0,89.0,1.625,1.45,1.9,1.35,1.575,1.625,1.625,1.225,1.775,1.775,1.9
PRV57560,No,1.0,1.0,9000.0,9000.0,9000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.5,1.5,1.5,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.5,2.0
PRV57561,No,1.0,1.0,11000.0,11000.0,11000.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,5810.0,363.125,1600.0,0.0,0.0,0.0,7.0,2.0,84.11764705882354,1.5294117647058822,1.4705882352941178,1.7058823529411764,1.1764705882352942,1.588235294117647,1.5294117647058822,1.7058823529411764,1.2941176470588236,1.6470588235294117,1.5294117647058822,1.8235294117647058
PRV57563,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,830.0,138.33333333333334,600.0,0.0,0.0,0.0,3.0,1.0,80.5,1.5,1.3333333333333333,2.0,1.3333333333333333,1.5,1.5,1.3333333333333333,1.3333333333333333,1.8333333333333333,1.3333333333333333,1.6666666666666667
